Q8pYSl1YNoZS-hOmVnOU9A,Cornucopia Popcorn,104,4.0,Austin,TX
PpobKRsZ8TKFakZybNCd6A,L'Elizabeth,31,2.5,Providence,RI
LW21U6m6axC2lCLYc0fFSA,Cream & Flutter,84,3.5,Champaign,IL
OtwNBosmYDtnjDoN2anbyQ,Red Mango,47,3.5,Austin,TX
fawYfLZtJJlGMyUphAi22w,Off the Grid Southside Berkeley,10,3.5,Berkeley,CA
IotuxJ8M1kDe9lK-cd1asQ,Comet Coffee,105,4.5,Ann Arbor,MI
oRF8tpn0SoXb6QP7qf0iPg,Tea Magic,64,3.5,New York,NY
L4r6klm7FG4QBbNe8gu5-A,The Commonplace Coffeehouse,31,4.5,Pittsburgh,PA
k_NfezjXaXsTkKpmD0xcxQ,The Gourmet Cobbler Factory,85,4.0,Pasadena,CA
DTCjTHOKLWG1laMx5T3KhA,Caffe Mediterraneum,134,3.5,Berkeley,CA
yrH1zJeF1mlV4q8rSQ-fKw,Jamba Juice,13,4.5,San Luis Obispo,CA
Vf0-szX1DxTVYhpnJCwr9w,The Manchester Diner,25,3.0,New York,NY
Z6gj3H0r5kMkGYu_gqlDVw,Westwood Brewing Company,312,3.0,Los Angeles,CA
S6hyttYR5z9QxZml4wNggQ,South Lake Ave Farmers Market,3,5.0,Pasadena,CA
joP8geCs-JMQr2tmM_f1sw,Yogurt Creations,91,4.0,San Luis Obispo,CA
du0tHy1a1XlgLHcOBOxTgg,Andy's Coffee Shop,73,3.5,Pasadena,CA
LElQBiDw8HyU_LrbjP8C1A,World Harvest Foods,26,4.5,Champaign,IL
TtYbsOqn7vLKhva0AuKQQQ,Philz Coffee,155,4.5,Palo Alto,CA
8leHSCn0DCa1ilxfbHuCQA,The Coffee Lab,12,4.0,Berkeley,CA
e-10Ujyt8cMHqHn0frKp7A,Mac's Beer & Wine Midtown Liquor,51,4.5,Atlanta,GA
3Fl9FLuDyOiqXOU8iM2Aqw,TeainSahara,36,4.0,Providence,RI
qB8D8KlvcWfwoREPIICO1w,Cumberland Farms Inc,3,4.5,Amherst,MA
DvPpIShdybod4x0n5wvKFg,Thomas Sweet Ice Cream,76,4.0,Princeton,NJ
MfqIKCpI3R8LyIkMVQva-w,Associated,2,1.0,New York,NY
sweqBbas6BRylFBEDexGIg,The Nautical Bean Coffee House & Bistro,13,4.0,San Luis Obispo,CA
bpTcfHpiR3gH9mXZPsfv1g,Harmony Lunch,2,4.0,Waterloo,ON
Znl2P0iZNNHXxvf5jQRKAg,Shagga Coffee & Restaurant,69,4.5,Hyattsville,MD
D-4IWhpXVDVDBFn0TFJoKw,Toscanini's Ice Cream,19,4.0,Cambridge,MA
Cd11AiNEeUSrxoiAZxw3bw,Shortcake Bakery,13,4.5,Hyattsville,MD
sgnqFImVFaWEJDjYz71m0w,Historic Sunnyledge Hotel of Shadyside,7,3.0,Pittsburgh,PA
pP8vL3HD_-hW08DlJ6peuw,Grand Buffet,2,3.5,Latham,NY
dwksGXxMaOqjiosc6uFFVg,Court of Sciences Student Center,11,4.0,Los Angeles,CA
xLEeR-I9iYvgX8TAiFkdkQ,Worth the Weight,3,2.5,Seattle,WA
qb-Q3qTXNmWRVGPCDP7I2A,Balzac's Coffee,5,4.0,Kitchener,ON
i785Jfl5iWFfhAgscQAv2Q,Swit Bakery and Cafe,20,4.0,Atlanta,GA
ePyqCi-WHs-CygYTc8W7NQ,194 Manhattan Avenue Deli,5,4.0,New York,NY
94wTNYCNUYf5eclY8KxCcA,Insomnia Cookies,4,4.5,Philadelphia,PA
to233wm0umTWIxBQ9334AA,Franklin Street Market,2,3.0,Chapel Hill,NC
MRGDsD1NI22VkYtqyEtvmQ,Briar Shoppe,10,4.5,Houston,TX
XPRLOKOWaisJo5aS_AV3Zw,Yami Yami,47,3.5,College Park,MD
VhEWjWUrcHFFNAyZN-TzyQ,Gluuteny Bakery,15,4.5,Pittsburgh,PA
0FrYsoVHheQGoXEQsH2d2Q,Aroma Cafe,39,4.0,Champaign,IL
VeiGa7h8p1I2yAIfgZjgtw,Sprinkles Cupcakes,1855,3.5,Palo Alto,CA
h37hllqEt6v9HGqzdiupow,One Cup Two Cupcakes,16,3.5,New York,NY
Tu8goYmXVGXlJHYVMCSeww,Subway,6,3.0,Houston,TX
1u5tSUPGO213ZX0WBj0uxQ,Gourmet Heaven,31,3.5,Providence,RI
dzyeCVK1Nnr8KrQ3DYt5MQ,Shadyside Market & Deli,8,4.0,Pittsburgh,PA
Ugm1SowBaUq-M6nfg2LlRw,King Pin Donuts,313,4.0,Berkeley,CA
e0prCZXtHGQIKeQ_wTW3uw,Cafe Kopi,56,4.0,Champaign,IL
THC1S01liu8wIeg2ienLiw,Howbowda Bagel,8,3.0,Champaign,IL
1KWaczlXfDi9Z3urqlh_Yw,Dolce Delight,2,5.0,Ithaca,NY
XzQaLaSwS_ae1EAmTQ0aWA,Starbucks,16,3.5,Austin,TX
0PVxodALQu-soL5J8bjerQ,Ritters Diner,58,3.5,Pittsburgh,PA
XKghI0UJ47qMkpNAnoauNg,The Wild Thyme Co. at The Salk Cafe,2,2.5,La Jolla,CA
t6ufZ29wxZ9_zYO5DRPgwA,Smoothie King,3,2.5,Champaign,IL
QrBv2PWUzvt0TMUvi6_YgA,Nutrition Depot,5,4.5,Houston,TX
kmKDmstZWArVjPUBv1pBOw,Pop Up Chef,3,4.5,Atlanta,GA
_4CuwHPcNkGgqVp8fbFNdQ,Cupcake Station,61,3.5,Ann Arbor,MI
CDfSYMoMAoaK4iYIhs4exg,Dream Dinners Pasadena,5,4.5,Pasadena,CA
pIHP8Jy01cPA0TpRiDJeTA,Cold Stone Creamery,34,3.0,Palo Alto,CA
Q0pH_MGNt7RzjcQ7j2NXCg,Broadway Marketplace,49,3.0,Cambridge,MA
5gkNfNIxb0p3BL13YC7INQ,Volcano Tea House,37,3.5,Los Angeles,CA
c1MoQ1AuRDAQYI_BFj2epA,Sunoco,3,2.0,Cambridge,MA
U7UVERrPVvLJ8HN6TI92DQ,Deluxe on Broadway,169,3.0,New York,NY
tQ8uGMhqDWcPfXMqukZJRg,Artisserie Chocolate Cafe,17,4.0,Philadelphia,PA
hz29CIwimOG6ANwYQLBJsg,Tracklements Smokery,9,5.0,Ann Arbor,MI
3voGNJExWsr5TQqVakY66A,The Coffee Bean & Tea Leaf,49,4.0,Pasadena,CA
YtZNYWsQla7hwiE7PSVD-A,Wine & Spirits Store,5,2.5,Pittsburgh,PA
S_xSSU0IbNGFwOUTHFNtpA,Wheatberry Bakery & Cafe,17,3.0,Amherst,MA
NMI3JDAkho3PxRBvTIvsuQ,Pollo Wow,3,4.0,Takoma Park,MD
tHZ0mfl9MtrvN1i9r1srUA,College Park Diner,33,3.5,College Park,MD
ZF6u21h8tMJX_tNAlpJfKg,Princess Cafe,4,4.5,Waterloo,ON
kObXjOMDrYWug7Zmo1-DGQ,The Secret Garden Organic Herb Shop,22,5.0,San Luis Obispo,CA
P0ox-U4cl3F1Fi1HOWNsGw,Angel's Family Restaurant,2,4.5,Waterloo,ON
k9UPupjrpa-y_e1urlAMnA,Moccacino Cafe,170,3.5,Berkeley,CA
kKZnxsxR4b6zO3rLrbOEPA,Ryno's,102,3.5,Berkeley,CA
UTffYcFZqSymPxcbPrAPSg,Caffe Appassionato,5,5.0,Seattle,WA
ZhAPdzBxhvvNInbhEPZ6jw,KAMI philadelphia,3,5.0,Philadelphia,PA
pSPsT1hggiw5RhFR1bSqSw,Johnston's Market,17,3.5,Berkeley,CA
24c8tiJyX8js_pUpEtW3fA,Beard Papa's,93,3.5,Pasadena,CA
gYbX_IfkzWme4ItyXb_lgw,Cafe Espresso Experience,136,4.0,Berkeley,CA
UTrqsP-oQrwoIOmBv_Jtzg,Merry Ann's Diner,8,4.0,Urbana,IL
UT84XPdPbBnPWEOyVuZnHQ,Mexican Bakery,2,4.5,Lafayette,IN
LSODytmsK-VsMZp99LAnAg,Teavana,13,2.0,Providence,RI
vu0PdDGuMzAL1nWwnePdmA,Pretty Kitty Ice Cream,31,4.0,Seattle,WA
JOkK1NBCT7qPrAy5aHUS1Q,Queen of Tarts,4,4.5,Ithaca,NY
5E40E-GClzADGx_QaThV2w,The Old Teahouse,24,4.0,Ithaca,NY
nuoxt1lk1EDs3nOIZ3GeBw,Checkerboard Restaurant,2,4.5,Kitchener,ON
BbkF6j51IbcX-ed1f-bnhA,The Duck and Bunny,182,4.0,Providence,RI
s_XRMx0Fci7BMFZLV9YsiA,Smoothie King,3,3.5,Los Angeles,CA
MQ5-C4GGTEBsEJoHbrtKFg,Onecuptwocupcakes,5,4.0,NA,NA
9cFY3JC7Wx7juBqx7P7Y9w,Arrow Street Crêpes,106,3.5,Cambridge,MA
5lZ6vYXgDWjYC2DfUfiLuw,The Blue Wall,8,3.5,Amherst,MA
RutmJ_Kvvk9ATKypGKnvsg,Piccomolo Italian Ice Cream,23,4.5,Los Angeles,CA
pwyZB0TQhK-yZL_bEMoj6w,Lavazza Espression,3,4.0,West Lafayette,IN
I1eS83hJ5wIEUYN_m4P0jA,Trophy Cupcakes and Party,170,3.5,Seattle,WA
qACrkhpjm6hwYv5GmGBjMA,Pavilions,14,3.0,Pasadena,CA
ZjYFhr9OLeDpujyd1IufGw,Main Street Party Store,11,4.0,Ann Arbor,MI
E4d4Qc5ds7GHcfoMeoBWvQ,Sunney's Cafe,16,3.5,Seattle,WA
wdEXIJsGDax7dcf-Et0DXw,Vintage 1255,2,4.5,San Luis Obispo,CA
z-SwOI7QhTSMSsJ0OWEu9g,Olga's Cup and Saucer,84,3.5,Providence,RI
IMU524Ze7yHf8gc7R-SYUA,Panera Bread,6,3.0,Pittsburgh,PA
LUFdqNSABD1A2a0gdWApAQ,California Sushi & Teriyaki,24,4.0,Los Angeles,CA
hTp23z3Q5PCvuGvKTIQtXw,Madam Mam's Noodles and More,236,3.0,Austin,TX
os2nfVL-eiIXzBFHYMZCLw,Stop & Shop,5,2.5,Monmouth Junction,NJ
LKARmHZQs4cF5_OtE196xw,HubBub Coffee,12,4.0,Philadelphia,PA
_xyK_huyEs7U5vmY15d1Qg,Prospect House Tap Room,4,4.0,Princeton,NJ
Ldyy-I4Gufa-h_DEjJoEcg,Au Bon Pain,6,2.5,Philadelphia,PA
Xgjb_kURbGsSB6fmlvPMug,The Real Le Anh,4,2.5,Philadelphia,PA
3g-JTjZ8BBMfRHIAa7A0Zg,Snowberry,13,3.0,Westwood,CA
He5L40pVWlrB1wrgx7LrAg,Carolina Brewery,73,3.5,Chapel Hill,NC
vqK6DBZ7PIgcjmU_aYC43w,Tower Mini Market,2,5.0,Ann Arbor,MI
HGxPtG7uKNFtJK7cAvdqjw,Boba World,9,3.0,Los Angeles,CA
c1lM3s7tvqUr5Gzz3MVH7Q,K. Dee's Coffee,29,4.5,Lafayette,IN
_PTBwH_h3A9ciDUYzgzSuA,Sam's Wine & Spirit,3,2.5,Ithaca,NY
3N246ljkfHBd88WV7LLT2g,Witherspoon Bread Company,35,4.0,Princeton,NJ
Tb_9t-cp0wI3I52VMOFpmQ,Jessica Cooks for You!,4,5.0,Los Angeles,CA
8PTFqkKe7pOYs_3wR014FQ,The Cheese Store of Pasadena,48,4.0,Pasadena,CA
fhouPIBGyhMQdzhkxsVTrQ,Booster Juice,4,4.0,Princeton,NJ
9YDE_CYOMU7Fvvq3mQFakw,Basket Gourmet Shop Flowers & Gifts,2,1.0,Hyattsville,MD
C7r6tp2cgxm1_VNEQueZGg,Croissant-Brioche,91,3.5,Houston,TX
yuO-Qy1QQVumIhO0ijvl3w,Aroma Cafe,5,3.0,Philadelphia,PA
GmJCX9A3BT-MOCv2uU8eYQ,OK Noodles,5,5.0,NA,NA
v7QO-JckvlmUs7MT6ByN6Q,Maui Wowi Hawaiian Cafe,7,3.5,Claremont,CA
0y9Bjze2woK_CZ_S8ijrUQ,Happy Berry Frozen Yogurt,8,3.0,Pittsburgh,PA
OIiD_vImSqNSNlVANkEX-g,Ralph's,7,3.5,Los Angeles,CA
6au_opmlfDOzN6sE_ugmHA,Caffé Driade,96,4.0,Chapel Hill,NC
rrhuIJRj8JaCS6IamVLSuQ,J's Market,3,3.5,Seattle,WA
W3YejsFyM7i9nnK679nyfw,Caribou Coffee,17,3.5,Pittsburgh,PA
dVE7UAc0vtEk-V4fHfJUFg,Chokolat Patisserie,24,4.0,New York,NY
3bXl_vqxAjjx5I8pymaWXg,King Donut,2,4.5,Los Angeles,CA
HPDZZjKAi4vmtLEvYmk2Hw,Cafe Zog,44,3.0,Providence,RI
Bmvu1grPzxECp7dxm8zerA,Cambridge Brewing Company,363,3.5,Cambridge,MA
9ubh_q5RVOvHhRSZh5dB5A,Panda Garden Buffet,38,3.0,Montclair,CA
-9Iv5YByfejRnRkfzKXwQg,Southern Season,91,4.5,Chapel Hill,NC
9_rqpGe9y3vaJMCwjPre8Q,Jamba Juice,2,4.0,Urbana,IL
MMXFXxGQK1qKINUbV4dT-g,Smoothie King,5,3.0,Atlanta,GA
cHmpte_ZVNuw8pPQkxUIVg,Trojan Grounds,16,3.0,Los Angeles,CA
RxvoGnfhtmxAJCRHeDP4_w,Jasmine Bazaar,3,4.0,Takoma Park,MD
GtA3gDehKFts3d7VZRFlYg,Stucchi's Ice Cream,16,4.0,Ann Arbor,MI
dQfvxeuNNqku7mozkk4Y3w,Haven Brothers,41,3.0,Providence,RI
B57ux1Vy2ahWbfmbVmmKSg,Plan Bean,2,4.5,Providence,RI
JdG5e8zfYTu6_P29lQ-Wig,GoBerry,17,4.0,Amherst,MA
R44E8t_EPzd5vJgr9a_FhQ,Expo-E-Mart,2,4.0,Takoma Park,MD
VezNIdGguk2LwPbPeDdWEQ,Jamba Juice,7,4.0,Houston,TX
7PIS2eoI0R2OTFhLc674rQ,Bear Market,8,3.5,Berkeley,CA
f2adssgd0F4Y4UQL_PVD3g,Gelati e Cafe,3,3.5,Austin,TX
HVa725lPNceafcVnGdNrAw,Yellow Bowl Bakery,3,2.5,Lafayette,IN
_5_xjb9WdlGQ9BCnnLPHSg,Twist - Yogurt Without Limits,53,3.5,Princeton,NJ
R2HX_E2iD7nohZE64O1Bqw,G's Italian Freeze,10,5.0,San Luis Obispo,CA
cZOlj4Zfl35Dvx_F3eopoQ,Peet's Coffee & Tea,3,4.5,San Luis Obispo,CA
jPbtuDvhEhnQeuG8AU3gBQ,Whole Lot-a Gelata,4,4.0,Waterloo,ON
3XwVZr6Jj2DnZ8B2W3RboQ,Tootsie's At The Stanford Barn,262,4.0,Palo Alto,CA
1S-gum9ac37-pF4qA_CY8Q,Food Lion,3,3.5,Chapel Hill,NC
CPkUO2F9VENCaLXf4zj5UA,Moxie's Ice Cream,17,4.5,Wynantskill,NY
NOU1Ht1hns0_aF8Zc_6O_Q,Captain Candy,3,5.0,Amherst,MA
muMDvrcpQQ6C65REJCeqfA,Carrboro Farmers' Market,22,4.5,Carrboro,NC
qrx9C-ECqBTf5AZDFp-Vbg,Edible Arrangements,9,4.0,Cambridge,MA
V3LoUaTsK-Kr9hUYG6L-xw,Freshen's Smoothies,3,4.5,Ann Arbor,MI
gAoqMSnWIeXMT1WvP_EfBg,Eat n' Park,26,3.0,Pittsburgh,PA
hSHLu3slkvgVgoi7xc674A,Dunkin' Donuts,12,3.5,Cambridge,MA
pS2cKK9NxE9R371n_2SONg,Nassau Street Seafood & Produce Co,24,4.0,Princeton,NJ
YZOcw84UaQr_yGHhulXBiw,Starbucks,3,4.0,Pittsburgh,PA
Cqb7ACDJ4M3UHzYE-Kpg7w,Juicytart Yogurt,68,4.0,Austin,TX
LvzfVDlvb9r0fcGXeitVKw,Cafe 2115,9,2.5,New York,NY
z50FVnW-Lcevj8z2KZQ_gw,Beri Frozen Yogurt,10,4.0,Champaign,IL
wdCueFoa6yDXnghOOJ1MrQ,Yoshinoya,14,4.0,Cambridge,MA
3ulgAMrHx6FFvDUMrLInDw,Hokkaido Buffet,16,3.0,NA,NA
E8LLC_gOXEwCKQdRo8pjbw,Espresso Royale,19,3.5,Ann Arbor,MI
dmQPW4RWatZb-CvIp2WLoQ,Pan Plus,20,4.0,New York,NY
dNch89PUCbxvhieKmWi8LQ,Cocomero,73,4.5,Champaign,IL
xAtk2QCUr_C9f40zszQxyg,Ten Ren's,98,3.5,College Park,MD
jniAYYUXDPxhQlwzGBmjAQ,Joe's Crab Shack,3,4.0,Latham,NY
hMoHbopFIgmUJe-w-_jUXg,The Cookie Factory,4,5.0,Troy,NY
WFM3IOVIo8aOv6ubROXWAA,Andronico's Market,65,3.5,Palo Alto,CA
Gvox18F9QxsSS9qG2O8E-A,Sam's Cafe,39,4.0,Champaign,IL
BX1o4REUKk1N7B92KECf7w,Caribou Coffee Company,18,3.5,Chapel Hill,NC
AU5C7IX0mogLK32u2EEOBQ,Gia Pronto,45,4.0,Philadelphia,PA
U3_-gXeW3dEyiQrYrIVjdA,Starbucks,8,3.0,College Park,MD
4MPACVneQtpnTbzHavn1fQ,Mill Mountain Coffee & Tea,9,3.5,Blacksburg,VA
OSAg5DHCb8fywZqFHWbOBw,The Caribbean Market,6,3.5,Takoma Park,MD
oXNxNP6PYopdPQD2fstVpQ,The Coffee Spot,50,4.0,Berkeley,CA
qCeYjXM6N03MTsfQF6LREg,Atkins Farms,61,4.5,Amherst,MA
6nOxwnuN0ZwLX3h3JYSJnA,Tom's Restaurant,257,2.5,New York,NY
Lda-VxcMfMOrZLwB7fVkzQ,Fred's Market,14,4.0,Berkeley,CA
Z_Xo8SYeAhhvUYK1rFsVJg,Crepes Veronique,4,4.0,Chapel Hill,NC
n9KSfii0GCOJOhDJLAXJ7Q,Alexi's Diner,24,3.5,Troy,NY
oBGHg3P-xbUiXBWtSCqHVw,Boudin Sourdough Bakery & Cafe,2,4.0,Palo Alto,CA
ghNKTkkOVdn9Fv9eMLQ1GQ,Ben & Jerry's,3,2.5,Seattle,WA
p-YvmgcTcpzNS44SSV-26g,The Chocolate Spike,5,3.5,Blacksburg,VA
AnJhF08tsgKl5RMR3YmF5w,Mrs. Field's Cookies,2,5.0,Palo Alto,CA
LUCV6aaCVuRXk89_3oiD0A,Hana Market,3,2.5,West Lafayette,IN
1nhAxnJBv1tfBS8fJkeXfg,Mo Mo Tea,44,3.5,Ann Arbor,MI
nWRCSpp0eOZmjP0k6eUNpw,Hughes Dining,4,4.0,Ithaca,NY
1DVGTMb5kF96fJhd9eOIcQ,Gossip Espresso & Tea,7,4.5,Seattle,WA
qIdZY9IGSCNMIpXFy__02w,Big Blue Lunch Truck,2,3.0,Philadelphia,PA
VECkMLeBCIOIwGhXOIRuRw,Bart's Homemade,21,3.5,Amherst,MA
_fD2ef-iPSs1rF-o1j0rOg,2 Dogs Coffee Co & Internet Cafe,2,2.0,San Luis Obispo,CA
donCaKqBHa1ExpfTO11pIg,Matter of Taste,3,5.0,Kitchener,ON
MhNJMNel7ccSqUqelvVhjQ,Durham Take-out,4,2.0,Chapel Hill,NC
Y-glzQVnKkWJoiutwCLFgg,Carrboro Raw,3,4.5,Carrboro,NC
CrdFtMqMa1pTS1GZ5lAwZQ,Waffle House,26,3.0,Atlanta,GA
ksRoyJsttIQnTt_nMk--GA,Jack Sprat Cafe,37,4.0,Chapel Hill,NC
8V1ceChgSzcGUV6jC8CvyQ,Finale,339,3.5,Cambridge,MA
cmaPrML-0zCJOs8_1VYmaw,Razzy Fresh,5,5.0,Pittsburgh,PA
lj0Lt34ugEsfDmWZEU0mGA,Princeton Corkscrew,16,5.0,Princeton,NJ
x6M5SjgjDjxWWBkxYvtLCA,Bruin Buzz,6,3.0,Los Angeles,CA
VgGmMEc68H1ZB_mtk83Cgg,Jimmy John's Gourmet Sandwiches,4,3.5,Philadelphia,PA
ncZgdBYg2gzGeSLJb2xM0Q,Beijing Buffet,7,3.0,Blacksburg,VA
Eo2jDT9RqPZhC10_hCuvkw,Coldstone Creamery,8,4.0,College Park,MD
6A6CjSZPghcS74C9OCkFQQ,Happy High Herb Shop,7,4.5,Berkeley,CA
7tDdeBuRHwA8ECqv_24iKQ,Bread Heads,2,4.5,Kitchener,ON
wYJk9voIIV3TjZecQasrBw,Price Chopper,3,3.5,Troy,NY
jqV58g6tYX4Sx_BLx2ysMg,Reflections Cafe,10,4.0,Providence,RI
bccC6mL1xv5VUVn4Xj73kg,Shep n' Shap,2,4.0,Los Angeles,CA
75Q-TMhx81R1yfXSGaMcTQ,PerryBrook Foods,5,5.0,Manhattan,NY
X3LT2FZN7n9PKHvCzyQoFw,Robeks,6,4.0,College Park,MD
GIz-yyJunGiP7tEyqJio5Q,Ditzie Cakes,2,4.5,Los Angeles,CA
zV_aclADLjx2KOql9F_FTw,Crepe Cafe,4,3.0,Champaign,IL
alsasGIpmMaZUNBMIKzD0Q,Spec's,6,4.0,Houston,TX
UP4mTMVYgEZFHUxoF--QQQ,D'Agostino,14,2.0,New York,NY
xh3bK-9p1S6XA-n5SRYagA,Baskin Robbins,5,4.0,Claremont,CA
OHGZWMC-81eMzEVRgz5Q5g,Bomb Shelter,4,2.0,Los Angeles,CA
9nXLjrzvjMAnj8kCL5PMEw,Smart Monkey Cafe,14,3.5,Ithaca,NY
FqKSO1zqHa1T6l8NNLE_0g,Rice Coffeehouse,5,4.0,Houston,TX
wMV2606Zx7c8jRMZlP8-Sg,On A Lark Cupcake Shoppe,4,3.5,San Luis Obispo,CA
eHT2yM_PmmMmuWS3GE-Icg,Espresso Royale,2,2.5,Champaign,IL
IB2C-JkC7U4a6TwXzMTLQw,Pearl Street Market,7,3.0,Cambridge,MA
x9I2dXszYNvO6gBZq5Bikw,Duane Reade,13,1.5,New York,NY
m80VkXWqFUwa6WREXdLNJQ,Locopops,19,4.5,Chapel Hill,NC
Gdu0UVTG8a9M8syTmT4b6Q,Starbucks Coffee,11,3.5,Providence,RI
h2YIIoZC9uYmgpn4vT7Zng,Mama Ganache Artisan Chocolates,16,4.5,San Luis Obispo,CA
N52G4Noyi22COOed63qAtQ,Woori Market,25,4.0,Seattle,WA
MXWfNb2EP0nKFzCPHzOpAA,Tutti Frutti Frozen Yogurt,35,4.0,Berkeley,CA
JdgB2EqwAxxuHOChlf5Ncw,Ugly Mug Café,167,4.5,Seattle,WA
imkMH4_aKRQeMQkKn7zxBA,Broadway Farmer's Market,5,4.5,New York,NY
SxZGPNT0Vtc7rywVrUGiGA,The Silver Spoon Fine Chocolates,3,4.5,Kitchener,ON
GVPEk8fvR7_46_5lYch_4A,Salim's Middle Eastern Food Store,22,4.5,Pittsburgh,PA
bG5alCzwoomtIEyOq7z4Ew,Au Bon Pain,2,2.5,Philadelphia,PA
hlkCbViTRlQ5-lx8gopeoA,Apple Tree Supermarket,84,3.0,New York,NY
1ZerxLyEHF3WKjx2K_ucBw,Jamba Juice,4,4.0,San Luis Obispo,CA
9AlWJrOHoEwI-IiuLyAPvg,Finagle-A-Bagel,14,2.5,Cambridge,MA
fdBaf_H31MY4nA4Yuw6MfQ,La Creperie,81,3.5,Providence,RI
-RgH1573iEP5VF0JN6-7-A,Safeway Food & Drug,4,2.5,Hyattsville,MD
7YUnZEiBS8KENf426i7jHw,Tri-City Foods,3,4.0,Watervliet,NY
VlMmyVhvA4GI0Yihmspydg,Snowbear Frozen Custard Inc,7,4.0,West Lafayette,IN
Nxfe6fbYFxCpCVwl8o_oug,Jamba Juice,5,3.5,Claremont,CA
zFq7jJnK1G0jVzfvbgobcw,Bread & Butter,26,4.5,Chapel Hill,NC
xRNtLkW18YmnXMrlUdV8HA,The Shop,9,4.5,Ithaca,NY
SoFh3V7sJKcid6HZBlvqMg,Berrybest,3,4.0,Los Angeles,CA
Y09UZRMNC-BnsUOEkUZMog,Nanung Cafe,22,4.0,Seattle,WA
YI_atw2AZqGEfjn9_ZJ5nw,Full of Life Village Baker,53,3.5,Claremont,CA
X48_-RjsQMLz8pMVU9JEQA,Feel Good Foods,2,2.5,Ithaca,NY
v0ZeYsUI4nDM1Bpokj9ysg,Espresso Roma,6,3.0,Seattle,WA
FMEW0tF7RyehSGpNAWQEtg,Community Liquors,4,5.0,Princeton,NJ
UirP62cfpa2E_dqUgzoKfQ,De Fazio A Imports,3,4.0,Troy,NY
SSpAmactURxA6t5r_FUKtg,Candylicious,8,4.0,Houston,TX
P-GmaUCb1rtVUS9wcIipIA,Telegraph Market,3,3.0,Berkeley,CA
W2VYLyvT8REOfVpEr2Gx0w,Everyday Wines,14,4.5,Ann Arbor,MI
nvd_6PF7AggAgQeme2E3Pg,Win Li Supermarket,6,3.5,Ithaca,NY
evW12gPvJDfw8F0LHZgG-A,Hagelbargers,7,2.5,Claremont,CA
LuEz52xHIPC8X1EV0B0m_A,Coco-luxe Palo Alto Boutique,6,3.5,Palo Alto,CA
Vd9gGFmHfsfQE9Ytxnr85Q,Walmart,2,3.0,Christiansburg,VA
56USR7ZY3Gsm4lR42yMQSg,Top of the Hill Restaurant & Brewery,158,3.5,Chapel Hill,NC
TVd309_EA8KN1lgR9UuFlQ,Picnic in the Vines,3,5.0,San Luis Obispo,CA
EZ2WuBwn4UUMwpC6ox9Zyg,Kona Chameleon,2,3.5,Carrboro,NC
zPPw_vUatLmvnRpW1OoX6w,Am-Ko Oriental Foods & Gifts,13,4.0,Champaign,IL
-cP6cw5LRKHEJfe1E18rlw,Klatch Coffee,3,4.5,Upland,CA
mz1bMFIjDxK_Ijrx8jYGWQ,Tasti D Lite,3,4.0,Atlanta,GA
r38bIMzm5wWNq19mISncDA,Loose Goose Cafe,14,3.0,Amherst,MA
0neJ-fo4UDYJN5GAag3DEw,Bayking Doughnuts & Pastries,34,3.0,Berkeley,CA
WNjgfcndwa3h4bc4hc-Y4Q,Cafe Francaise,2,4.0,Providence,RI
2rlaocWMN_uu_wwfu_aiig,Thomas Sweet Chocolates,6,3.0,Princeton,NJ
YI7z2ENr2t6e-FkZZCT3jw,Coffee Culture,12,3.0,Waterloo,ON
rhKH0mst323aP06SE0dIRw,New Orleans Famous Cajun Pie Man,2,4.0,Austin,TX
gTZdJcQxEbCtnSNT3UdB2A,The Cool Cafe,67,4.0,Stanford,CA
5J9Uz4uy7iV_jodCXvTJcA,Cafe DNA,3,3.5,Stanford,CA
Zw3DHRaAalbsaw8QFL-9fA,Lizzy's Ice Cream,104,3.5,Cambridge,MA
Wkty4RAOomtGMBo9ybxg9w,Gourmet Ice Cream & Yogurt Shops At Penn,2,3.5,Philadelphia,PA
uv7n9Af48hRVlpLNojvi7g,Collegetown Bagels,109,4.0,Ithaca,NY
B9GksX3lfiBwUAzXCzmOvQ,Polar Monkey,12,2.5,Los Angeles,CA
FVATXXTvTht2QsF68jbaVQ,Food Lion,3,3.0,Blacksburg,VA
0s51PyuVjwmohWcusmj6RQ,Tacos Tamix,2,4.0,Los Angeles,CA
vmzkWOTMMmWFvbx-_p0DqA,Eastern Market Oriental Food & Gifts,4,4.5,Chapel Hill,NC
lTPcQJeZ7QF1Q7k2v7_j1w,Cafe Paradiso,16,4.0,Cambridge,MA
hLiSfClUa5bxgvb4hlJyTg,The Brochstein Pavilion,6,3.5,Houston,TX
5ZLz8TTa1AHQJ7ZBEMUBAw,Loui's Restaurant,77,3.5,Providence,RI
kLojwXxsSWHtL_AxeBie1A,Starbucks,9,3.5,Champaign,IL
BUq0q_5DiNXYZ29kCsgyXg,Williams Fresh Cafe,10,4.0,Waterloo,ON
1jf4fZV8IdsRy9yjhAix9w,TwoRows Classic Grill,42,3.0,Houston,TX
rjBSbp38B9SH2IoZogLEcg,Kohli's Indian Imports,7,4.5,Pittsburgh,PA
W3k2HO-CCXZc-mavVoQD_w,Tacos El Yu,2,3.5,Los Angeles,CA
XRq1pxoeTIUhTPVUNgDErQ,Ken's Doughnuts & Pastries,108,4.0,Austin,TX
